category,brand,product_text,product_name,price_text,sale_price,per_unit_price_text,is_sale,ranking,sale_valid_to
drinks,Grace,100% Pure Coconut Water,Grace100% Pure Coconut Water310 ml,$1.29ea,,$0.42/ 100ml,False,146.0,
drinks,Genki Forest,Sparkling Water Grape Delight Flavor,Genki ForestSparkling Water Grape Delight Flavor480 ml,$1.99ea,,$0.41/ 100ml,False,147.0,
drinks,Tim Hortons,"Instant Coffee, Light","Tim HortonsInstant Coffee, Light100 g",$8.49ea,,$8.49/ 100g,False,148.0,
drinks,President's Choice,The Great Canadian Light to Medium Roast Coffee Pods,President's ChoiceThe Great Canadian Light to Medium Roast Coffee Pods30 ea,$16.99ea,$13.99ea,$0.47/ 1ea,True,149.0,saleEnds 03/15
drinks,Gatorade,Frost Glacier Freeze Sports Drink,GatoradeFrost Glacier Freeze Sports Drink710 ml,$1.29ea,,$0.18/ 100ml,False,150.0,
drinks,Tim Hortons,Colombian Coffee,Tim HortonsColombian Coffee300 g,$9.99ea,,$3.33/ 100g,False,151.0,
drinks,Coca-Cola,Zero Sugar,Coca-ColaZero Sugar1 l,$1.59ea,,$0.16/ 100ml,False,152.0,
drinks,Maxwell House,House Blend Coffee 100% Compostable K Cup Coffee Pods,Maxwell HouseHouse Blend Coffee 100% Compostable K Cup Coffee Pods292 g,$19.99ea,,$6.85/ 100g,False,153.0,
drinks,Maxwell House,Decaf Instant Coffee,Maxwell HouseDecaf Instant Coffee150 g,$4.99ea,$3.99ea,$2.66/ 100g,True,154.0,saleEnds 03/15
drinks,Folgers,Decaffeinated Ground Coffee Classic Decaf,FolgersDecaffeinated Ground Coffee Classic Decaf544 g,$10.99ea,,$2.02/ 100g,False,155.0,
drinks,Mott's,"Motts Clamato, Pickled Bean","Mott'sMotts Clamato, Pickled Bean1.89 l",$3.99ea,$3.49ea,$0.18/ 100ml,True,156.0,saleEnds 03/15
drinks,Vitasoy,Lemon Tea Drink,VitasoyLemon Tea Drink6x250.0 ml,$5.49ea,,$0.37/ 100ml,False,157.0,
drinks,Ice River Springs,Ice River Natural Spring Water,Ice River SpringsIce River Natural Spring Water15 l,$4.79ea,,$0.03/ 100ml,False,158.0,
drinks,President's Choice,Premium Flavoured Black Tea ,President's ChoicePremium Flavoured Black Tea 48 ea,$4.00ea,,$0.08/ 1ea,False,159.0,
drinks,President's Choice,Low Sodium Club Soda,President's ChoiceLow Sodium Club Soda12x355.0 ml,$4.79pack of 12,,$0.11/ 100ml,False,160.0,
drinks,Del Monte,Pineapple-Orange 100% Juice,Del MontePineapple-Orange 100% Juice2.5 l,$4.49ea,$3.99ea,$0.16/ 100ml,True,161.0,saleEnds 03/15
drinks,PC Blue Menu,Lemon Sparkling Water,PC Blue MenuLemon Sparkling Water12x355.0 ml,$4.79ea,,$0.11/ 100ml,False,162.0,
drinks,Coca-Cola,Zero Sugar    ,Coca-ColaZero Sugar    8x300.0 ml,$6.79pack of 8,$6.49pack of 8,$0.27/ 100ml,True,163.0,saleEnds 03/15
drinks,7Up,7 Up Soda ,7Up7 Up Soda 24x355.0 ml,$12.49pack of 24,,$0.15/ 100ml,False,164.0,
drinks,Gioia,Espresso Beans,GioiaEspresso Beans1000 g,$17.49ea,,$1.75/ 100g,False,165.0,
drinks,Nescafe,Gold Dark Roast Instant and Roast & Ground Coffee,NescafeGold Dark Roast Instant and Roast & Ground Coffee100 g,$7.99ea,,$7.99/ 100g,False,166.0,
drinks,Coca-Cola,Zero Sugar Caffeine Mini Packs,Coca-ColaZero Sugar Caffeine Mini Packs6x222.0 ml,$3.99pack of 6,,$0.30/ 100ml,False,167.0,
drinks,Blue Diamond,"Almond Breeze, Vanilla","Blue DiamondAlmond Breeze, Vanilla1.89 l",$4.49ea,,$0.24/ 100ml,False,168.0,
drinks,Bolthouse,Berry Boost,BolthouseBerry Boost946 ml,$6.49ea,,$0.69/ 100ml,False,169.0,
