category,brand,product_text,product_name,price_text,sale_price,per_unit_price_text,is_sale,ranking,sale_valid_to
pantry,Primo,"Pasta Sauce, Thick & Zesty Original","PrimoPasta Sauce, Thick & Zesty Original680 ml",$3.09ea,,$0.45/ 100ml,False,705.0,
pantry,President's Choice,Caesar Dressing,President's ChoiceCaesar Dressing475 ml,$3.49ea,,$0.73/ 100ml,False,706.0,
pantry,Club House,Smoked Paprika,Club HouseSmoked Paprika116 g,$10.49ea,,$9.04/ 100g,False,707.0,
pantry,Classico,Sweet Basil Marinara Spaghetti Pasta Sauce,ClassicoSweet Basil Marinara Spaghetti Pasta Sauce650 ml,$4.49ea,,$0.69/ 100ml,False,708.0,
pantry,Brodie,Cake & Pastry Self-Raising Flour,BrodieCake & Pastry Self-Raising Flour2.5 kg,$9.49ea,,$0.38/ 100g,False,709.0,
pantry,Kraft,Rancher's Choice Dressing,KraftRancher's Choice Dressing475 ml,$3.79ea,,$0.80/ 100ml,False,710.0,
pantry,Kraft,BBQ Sauce with Garlic,KraftBBQ Sauce with Garlic455 ml,$2.69ea,,$0.59/ 100ml,False,711.0,
pantry,President's Choice,Hot Red Pepper Jelly,President's ChoiceHot Red Pepper Jelly250 ml,$3.99ea,,$1.60/ 100ml,False,712.0,
pantry,Cock,Chili Sauce for Spring Rolls,CockChili Sauce for Spring Rolls720 ml,$5.99ea,,$0.83/ 100ml,False,713.0,
pantry,Diana,Sauce Honey Garlic,DianaSauce Honey Garlic500 ml,$2.99ea,,$0.60/ 100ml,False,714.0,
pantry,No Name,Ground Black Pepper,No NameGround Black Pepper150 g,$3.49ea,,$2.33/ 100g,False,715.0,
pantry,Club House,One Step Seasonings Rotisserie Chicken,Club HouseOne Step Seasonings Rotisserie Chicken161 g,$5.99ea,,$3.72/ 100g,False,716.0,
pantry,Club House,"Signature Blends, Salt Free Garlic","Club HouseSignature Blends, Salt Free Garlic142 g",$6.99ea,,$4.92/ 100g,False,717.0,
pantry,Catelli,"Gluten Free, Macaroni Pasta","CatelliGluten Free, Macaroni Pasta340 g",$3.49ea,,$1.03/ 100g,False,718.0,
pantry,No Name,Onion Powder,No NameOnion Powder150 g,$2.49ea,,$1.66/ 100g,False,719.0,
pantry,Club House,All Purpose Seasoning Everything Bagel,Club HouseAll Purpose Seasoning Everything Bagel141 g,$6.99ea,,$4.96/ 100g,False,720.0,
pantry,VH,Stir-Fry Sauce -  Orange Ginger,VHStir-Fry Sauce -  Orange Ginger355 ml,$3.79ea,,$1.07/ 100ml,False,721.0,
pantry,Mutti,Finely Chopped Tomatoes    ,MuttiFinely Chopped Tomatoes    400 g,$2.49ea,,$0.63/ 100g,False,722.0,
pantry,Dole,Tropical Fruit In Water,DoleTropical Fruit In Water540 ml,$4.49ea,,$0.83/ 100ml,False,723.0,
pantry,No Name,Broken Mandarin Orange Segments in Light Syrup,No NameBroken Mandarin Orange Segments in Light Syrup284 ml,$1.29ea,,$0.45/ 100ml,False,724.0,
pantry,Catelli,"Tricolour, Fusilli Pasta","CatelliTricolour, Fusilli Pasta375 g",$3.25ea,,$0.87/ 100g,False,725.0,
pantry,Old El Paso,Chili Seasoning Mix,Old El PasoChili Seasoning Mix24 g,$1.69ea,,$7.04/ 100g,False,726.0,
pantry,President's Choice,Korma Cooking Sauce,President's ChoiceKorma Cooking Sauce400 ml,$4.99ea,,$1.25/ 100ml,False,727.0,
pantry,President's Choice,Rainbow Peppercorn Blend,President's ChoiceRainbow Peppercorn Blend45 g,$4.49ea,,$9.98/ 100g,False,728.0,
pantry,Dole,Mandarin Oranges In Water,DoleMandarin Oranges In Water540 ml,$4.49ea,,$0.83/ 100ml,False,729.0,
pantry,Dole,Fruit Cocktail With Extra Cherries In Water,DoleFruit Cocktail With Extra Cherries In Water540 ml,$4.49ea,,$0.83/ 100ml,False,730.0,
pantry,Catelli,Tri-Colour Rotini Pasta,CatelliTri-Colour Rotini Pasta375 g,$3.25ea,,$0.87/ 100g,False,731.0,
pantry,Dole,Crushed Pineapple in Pineapple Juice,DoleCrushed Pineapple in Pineapple Juice398 ml,$2.29ea,$1.99ea,$0.50/ 100ml,True,732.0,saleEnds 03/15
pantry,VH,Soy Sauce Lite,VHSoy Sauce Lite380 ml,$3.99ea,,$1.05/ 100ml,False,733.0,
pantry,VH,Honey Sriracha Hot,VHHoney Sriracha Hot341 ml,$3.99ea,,$1.17/ 100ml,False,734.0,
pantry,President's Choice,Soft Taco Kit,President's ChoiceSoft Taco Kit427 g,$4.49ea,,$1.05/ 100g,False,735.0,
